"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","213","671638","0.0-209.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleDef_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-150","","0","","","","images/shifted_maps/map02_turbo_scaleDef_orientDef_090_lightshift.png","sad","1","02","02","turbo","orientDef","scaleDef","090","lightshift","",""
"","","","","","html-slider-response","214","674379","0.0-210.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-170","","0","","","","images/shifted_maps/map15_cividis_scaleDef_orientDef_090_darkshift.png","sad","1","15","15","cividis","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","215","677515","0.0-211.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_RdYlGn_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-179","","0","","","","images/shifted_maps/map26_RdYlGn_scaleRev_orientDef_000_lightshift.png","sad","1","26","26","RdYlGn","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","216","680176","0.0-212.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","178","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_090_darkshift.png","sad","1","05","05","PuBu","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","217","682771","0.0-213.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PiYG_scaleRev_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-166","","0","","","","images/shifted_maps/map07_PiYG_scaleRev_orientDef_000_darkshift.png","sad","1","07","07","PiYG","orientDef","scaleRev","000","darkshift","",""
"","","","","","html-slider-response","218","684993","0.0-214.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-20","","0","","","","images/shifted_maps/map02_turbo_scaleRev_orientDef_180_darkshift.png","sad","1","02","02","turbo","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","219","686963","0.0-215.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleRev_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-146","","0","","","","images/shifted_maps/map15_cividis_scaleRev_orientDef_180_lightshift.png","sad","1","15","15","cividis","orientDef","scaleRev","180","lightshift","",""
"","","","","","html-slider-response","220","689661","0.0-216.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-8","","0","","","","images/shifted_maps/map13_BrBG_scaleRev_orientDef_180_darkshift.png","sad","1","13","13","BrBG","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","221","691918","0.0-217.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","98","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_090_lightshift.png","sad","1","05","05","PuBu","orientDef","scaleDef","090","lightshift","",""
"","","","","","html-slider-response","222","694048","0.0-218.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_RdYlGn_scaleRev_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-166","","0","","","","images/shifted_maps/map26_RdYlGn_scaleRev_orientDef_000_darkshift.png","sad","1","26","26","RdYlGn","orientDef","scaleRev","000","darkshift","",""
"","","","","","html-slider-response","223","695980","0.0-219.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","26","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_270_lightshift.png","sad","1","27","27","managua","orientDef","scaleDef","270","lightshift","",""
"","","","","","html-button-response","224","697527","0.0-220.0","octpmrlkux","3","96606","1046","<p>You are doing great!<br></br> You are halway done with the current block. When you are ready to continue, click the 'Continue' button.</p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","225","699786","0.0-221.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PiYG_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-172","","0","","","","images/shifted_maps/map07_PiYG_scaleRev_orientDef_000_lightshift.png","sad","1","07","07","PiYG","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","226","701778","0.0-222.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_magma_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map15_magma_scaleRev_orientDef_000_lightshift.png","sad","1","15","15","magma","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","227","704122","0.0-223.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_YlOrBr_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-14","","0","","","","images/shifted_maps/map23_YlOrBr_scaleRev_orientDef_000_lightshift.png","sad","1","23","23","YlOrBr","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","228","705983","0.0-224.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","90","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_180_darkshift.png","sad","1","07","07","Greys","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","229","707789","0.0-225.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","5","","0","","","","images/shifted_maps/map13_BrBG_scaleDef_orientDef_090_darkshift.png","sad","1","13","13","BrBG","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","230","710578","0.0-226.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-8","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_270_darkshift.png","sad","1","15","15","YlOrBr","orientDef","scaleDef","270","darkshift","",""
"","","","","","html-slider-response","231","712362","0.0-227.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleRev_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","70","","0","","","","images/shifted_maps/map13_BrBG_scaleRev_orientDef_180_lightshift.png","sad","1","13","13","BrBG","orientDef","scaleRev","180","lightshift","",""
"","","","","","html-slider-response","232","714615","0.0-228.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleDef_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","153","","0","","","","images/shifted_maps/map15_cividis_scaleDef_orientDef_090_lightshift.png","sad","1","15","15","cividis","orientDef","scaleDef","090","lightshift","",""
"","","","","","html-slider-response","233","716588","0.0-229.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_BuGn_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-52","","0","","","","images/shifted_maps/map27_BuGn_scaleRev_orientDef_000_lightshift.png","sad","1","27","27","BuGn","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","234","720566","0.0-230.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_managua_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-9","","0","","","","images/shifted_maps/map02_managua_scaleRev_orientDef_000_lightshift.png","sad","1","02","02","managua","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","235","723029","0.0-231.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleRev_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-69","","0","","","","images/shifted_maps/map23_PRGn_scaleRev_orientDef_180_lightshift.png","sad","1","23","23","PRGn","orientDef","scaleRev","180","lightshift","",""
"","","","","","html-slider-response","236","725202","0.0-232.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-88","","0","","","","images/shifted_maps/map23_PRGn_scaleRev_orientDef_180_darkshift.png","sad","1","23","23","PRGn","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","237","727181","0.0-233.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleDef_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","109","","0","","","","images/shifted_maps/map07_Greys_scaleDef_orientDef_090_lightshift.png","sad","1","07","07","Greys","orientDef","scaleDef","090","lightshift","",""
"","","","","","html-slider-response","238","729422","0.0-234.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-162","","0","","","","images/shifted_maps/map02_turbo_scaleDef_orientDef_090_darkshift.png","sad","1","02","02","turbo","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","239","731212","0.0-235.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","","","","images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_270_lightshift.png","sad","1","23","23","RdYlGn","orientDef","scaleDef","270","lightshift","",""
"","","","","","html-slider-response","240","733752","0.0-236.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_managua_scaleRev_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","","","","images/shifted_maps/map02_managua_scaleRev_orientDef_000_darkshift.png","sad","1","02","02","managua","orientDef","scaleRev","000","darkshift","",""
"","","","","","html-slider-response","241","735898","0.0-237.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","16","","0","","","","images/shifted_maps/map10_coolwarm_scaleRev_orientDef_180_darkshift.png","sad","1","10","10","coolwarm","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","242","738006","0.0-238.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","191","","0","","","","images/shifted_maps/map07_Greys_scaleDef_orientDef_090_darkshift.png","sad","1","07","07","Greys","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","243","740068","0.0-239.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-106","","0","","","","images/shifted_maps/map27_berlin_scaleRev_orientDef_180_darkshift.png","sad","1","27","27","berlin","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","244","742156","0.0-240.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleDef_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-188","","0","","","","images/shifted_maps/map07_PuRd_scaleDef_orientDef_270_darkshift.png","sad","1","07","07","PuRd","orientDef","scaleDef","270","darkshift","",""
"","","","","","html-slider-response","245","744426","0.0-241.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-8","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_270_darkshift.png","sad","1","02","02","Reds","orientDef","scaleDef","270","darkshift","",""
"","","","","","html-slider-response","246","746459","0.0-242.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleRev_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","166","","0","","","","images/shifted_maps/map05_PuBu_scaleRev_orientDef_180_lightshift.png","sad","1","05","05","PuBu","orientDef","scaleRev","180","lightshift","",""
"","","","","","html-slider-response","247","748707","0.0-243.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_vanimo_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","","","","images/shifted_maps/map12_vanimo_scaleRev_orientDef_000_lightshift.png","sad","1","12","12","vanimo","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","248","752354","0.0-244.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleDef_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","","","","images/shifted_maps/map12_RdGy_scaleDef_orientDef_090_lightshift.png","sad","1","12","12","RdGy","orientDef","scaleDef","090","lightshift","",""
"","","","","","html-slider-response","249","754712","0.0-245.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleDef_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-53","","0","","","","images/shifted_maps/map26_BuGn_scaleDef_orientDef_270_lightshift.png","sad","1","26","26","BuGn","orientDef","scaleDef","270","lightshift","",""
"","","","","","html-slider-response","250","756940","0.0-246.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-141","","0","","","","images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_270_darkshift.png","sad","1","23","23","RdYlGn","orientDef","scaleDef","270","darkshift","",""
"","","","","","html-slider-response","251","760794","0.0-247.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleDef_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-114","","0","","","","images/shifted_maps/map07_PuRd_scaleDef_orientDef_270_lightshift.png","sad","1","07","07","PuRd","orientDef","scaleDef","270","lightshift","",""
"","","","","","html-slider-response","252","762973","0.0-248.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_YlOrBr_scaleRev_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-25","","0","","","","images/shifted_maps/map23_YlOrBr_scaleRev_orientDef_000_darkshift.png","sad","1","23","23","YlOrBr","orientDef","scaleRev","000","darkshift","",""
"","","","","","html-slider-response","253","764869","0.0-249.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-114","","0","","","","images/shifted_maps/map26_PuOr_scaleDef_orientDef_090_darkshift.png","sad","1","26","26","PuOr","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","254","767415","0.0-250.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BuPu_scaleRev_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","146","","0","","","","images/shifted_maps/map13_BuPu_scaleRev_orientDef_000_darkshift.png","sad","1","13","13","BuPu","orientDef","scaleRev","000","darkshift","",""
"","","","","","html-slider-response","255","769289","0.0-251.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleRev_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","130","","0","","","","images/shifted_maps/map12_RdGy_scaleRev_orientDef_180_lightshift.png","sad","1","12","12","RdGy","orientDef","scaleRev","180","lightshift","",""
"","","","","","html-slider-response","256","771324","0.0-252.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-22","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_270_lightshift.png","sad","1","15","15","YlOrBr","orientDef","scaleDef","270","lightshift","",""
"","","","","","html-slider-response","257","773260","0.0-253.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-126","","0","","","","images/shifted_maps/map12_RdGy_scaleRev_orientDef_180_darkshift.png","sad","1","12","12","RdGy","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","258","775929","0.0-254.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleRev_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-176","","0","","","","images/shifted_maps/map02_turbo_scaleRev_orientDef_180_lightshift.png","sad","1","02","02","turbo","orientDef","scaleRev","180","lightshift","",""
"","","","","","html-slider-response","259","777971","0.0-255.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BuPu_scaleRev_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","","","","images/shifted_maps/map13_BuPu_scaleRev_orientDef_000_lightshift.png","sad","1","13","13","BuPu","orientDef","scaleRev","000","lightshift","",""
"","","","","","html-slider-response","260","780018","0.0-256.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleDef_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-53","","0","","","","images/shifted_maps/map05_PiYG_scaleDef_orientDef_270_darkshift.png","sad","1","05","05","PiYG","orientDef","scaleDef","270","darkshift","",""
"","","","","","html-slider-response","261","782646","0.0-257.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleRev_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-6","","0","","","","images/shifted_maps/map26_PuOr_scaleRev_orientDef_180_darkshift.png","sad","1","26","26","PuOr","orientDef","scaleRev","180","darkshift","",""
"","","","","","html-slider-response","262","784626","0.0-258.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleDef_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-154","","0","","","","images/shifted_maps/map10_coolwarm_scaleDef_orientDef_090_darkshift.png","sad","1","10","10","coolwarm","orientDef","scaleDef","090","darkshift","",""
"","","","","","html-slider-response","263","787537","0.0-259.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleDef_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","10","","0","","","","images/shifted_maps/map27_berlin_scaleDef_orientDef_090_lightshift.png","sad","1","27","27","berlin","orientDef","scaleDef","090","lightshift","",""
"","","","","","html-slider-response","264","789224","0.0-260.0","octpmrlkux","3","96606","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >sad</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_PuRd_scaleRev_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-128","","0","","","","images/shifted_maps/map10_PuRd_scaleRev_orientDef_000_darkshift.png","sad","1","10","10","PuRd","orientDef","scaleRev","000","darkshift","",""
"","","","","","html-button-response","265","790752","0.0-261.0","octpmrlkux","3","96606","1019","<p>Great Job! You've finished block 3.<br></br> You have 2 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","266","791803","0.0-262.0","octpmrlkux","3","96606","1050","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>fearful</p><br></br>","0","","","","","","","","","","","","","","","","",""
