"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","222","697285","0.0-218.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-129","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_000_darkshift.png","angry","1","27","27","managua","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","223","699118","0.0-219.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BrBG_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","","","","images/shifted_maps/map12_BrBG_scaleRev_orientDef_270_lightshift.png","angry","1","12","12","BrBG","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-button-response","224","701308","0.0-220.0","r94oboy6jb","0","96955","1686","<p>You are doing great!<br></br> You are halway done with the current block. When you are ready to continue, click the 'Continue' button.</p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","225","702819","0.0-221.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-180","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_lightshift.png","angry","1","12","12","BuPu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","226","704420","0.0-222.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-184","","0","","","","images/shifted_maps/map12_BuPu_scaleRev_orientDef_090_darkshift.png","angry","1","12","12","BuPu","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","227","707119","0.0-223.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-123","","0","","","","images/shifted_maps/map05_PiYG_scaleRev_orientDef_090_lightshift.png","angry","1","05","05","PiYG","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","228","712620","0.0-224.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PuOr_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","14","","0","","","","images/shifted_maps/map23_PuOr_scaleRev_orientDef_270_darkshift.png","angry","1","23","23","PuOr","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","229","714502","0.0-225.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","42","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_000_darkshift.png","angry","1","12","12","BuPu","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","230","720168","0.0-226.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_090_lightshift.png","angry","1","26","26","BuGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","231","721602","0.0-227.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-157","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_090_darkshift.png","angry","1","27","27","managua","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","232","723068","0.0-228.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_turbo_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-178","","0","","","","images/shifted_maps/map27_turbo_scaleRev_orientDef_270_darkshift.png","angry","1","27","27","turbo","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","233","726536","0.0-229.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-46","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_000_darkshift.png","angry","1","13","13","magma","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","234","728167","0.0-230.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-164","","0","","","","images/shifted_maps/map23_PuOr_scaleDef_orientDef_180_lightshift.png","angry","1","23","23","PuOr","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","235","730352","0.0-231.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_berlin_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-182","","0","","","","images/shifted_maps/map26_berlin_scaleRev_orientDef_270_darkshift.png","angry","1","26","26","berlin","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","236","731935","0.0-232.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","28","","0","","","","images/shifted_maps/map05_PiYG_scaleDef_orientDef_000_lightshift.png","angry","1","05","05","PiYG","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","237","733135","0.0-233.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-54","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_090_lightshift.png","angry","1","27","27","managua","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","238","734419","0.0-234.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_cividis_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-75","","0","","","","images/shifted_maps/map13_cividis_scaleDef_orientDef_180_lightshift.png","angry","1","13","13","cividis","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","239","735985","0.0-235.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_turbo_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map27_turbo_scaleDef_orientDef_180_lightshift.png","angry","1","27","27","turbo","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","240","739169","0.0-236.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-127","","0","","","","images/shifted_maps/map12_BuPu_scaleRev_orientDef_090_lightshift.png","angry","1","12","12","BuPu","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","241","740667","0.0-237.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_turbo_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-138","","0","","","","images/shifted_maps/map27_turbo_scaleDef_orientDef_180_darkshift.png","angry","1","27","27","turbo","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","242","743385","0.0-238.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BrBG_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","","","","images/shifted_maps/map12_BrBG_scaleDef_orientDef_180_darkshift.png","angry","1","12","12","BrBG","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","243","745018","0.0-239.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-48","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_090_darkshift.png","angry","1","23","23","RdYlGn","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","244","748985","0.0-240.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","","","","images/shifted_maps/map05_PiYG_scaleDef_orientDef_000_darkshift.png","angry","1","05","05","PiYG","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","245","750869","0.0-241.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-113","","0","","","","images/shifted_maps/map05_PiYG_scaleRev_orientDef_090_darkshift.png","angry","1","05","05","PiYG","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","246","756635","0.0-242.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BrBG_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","","","","images/shifted_maps/map12_BrBG_scaleDef_orientDef_180_lightshift.png","angry","1","12","12","BrBG","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","247","758551","0.0-243.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_RdGy_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","113","","0","","","","images/shifted_maps/map10_RdGy_scaleDef_orientDef_180_lightshift.png","angry","1","10","10","RdGy","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","248","760135","0.0-244.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-97","","0","","","","images/shifted_maps/map26_BuGn_scaleDef_orientDef_000_lightshift.png","angry","1","26","26","BuGn","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","249","761585","0.0-245.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-145","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_000_darkshift.png","angry","1","15","15","YlOrBr","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","250","763319","0.0-246.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-114","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_090_lightshift.png","angry","1","23","23","RdYlGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","251","764717","0.0-247.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-66","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_000_lightshift.png","angry","1","27","27","managua","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","252","766200","0.0-248.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-170","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_000_lightshift.png","angry","1","15","15","YlOrBr","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","253","768268","0.0-249.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","133","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_000_lightshift.png","angry","1","13","13","magma","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","254","769684","0.0-250.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_berlin_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","67","","0","","","","images/shifted_maps/map26_berlin_scaleRev_orientDef_270_lightshift.png","angry","1","26","26","berlin","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","255","771902","0.0-251.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","35","","0","","","","images/shifted_maps/map07_PuRd_scaleRev_orientDef_090_darkshift.png","angry","1","07","07","PuRd","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","256","773633","0.0-252.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BrBG_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","54","","0","","","","images/shifted_maps/map12_BrBG_scaleRev_orientDef_270_darkshift.png","angry","1","12","12","BrBG","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","257","775251","0.0-253.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_berlin_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","28","","0","","","","images/shifted_maps/map26_berlin_scaleDef_orientDef_180_darkshift.png","angry","1","26","26","berlin","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","258","776968","0.0-254.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_RdGy_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","78","","0","","","","images/shifted_maps/map10_RdGy_scaleRev_orientDef_270_lightshift.png","angry","1","10","10","RdGy","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","259","778438","0.0-255.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","","","","images/shifted_maps/map10_vanimo_scaleDef_orientDef_000_darkshift.png","angry","1","10","10","vanimo","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","260","779837","0.0-256.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","139","","0","","","","images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_000_lightshift.png","angry","1","23","23","RdYlGn","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","261","781521","0.0-257.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","197","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_000_darkshift.png","angry","1","02","02","Reds","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","262","783838","0.0-258.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_cividis_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map13_cividis_scaleRev_orientDef_270_lightshift.png","angry","1","13","13","cividis","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","263","785573","0.0-259.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_coolwarm_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","78","","0","","","","images/shifted_maps/map07_coolwarm_scaleDef_orientDef_180_darkshift.png","angry","1","07","07","coolwarm","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","264","787058","0.0-260.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_PuBu_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","","","","images/shifted_maps/map02_PuBu_scaleDef_orientDef_180_darkshift.png","angry","1","02","02","PuBu","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-button-response","265","789196","0.0-261.0","r94oboy6jb","0","96955","1635","<p>Great Job! You've finished block 3.<br></br> You have 2 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","266","790180","0.0-262.0","r94oboy6jb","0","96955","982","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>disgust</p><br></br>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","267","791491","0.0-263.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","43","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_090_lightshift.png","disgust","1","23","23","RdYlGn","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","268","792775","0.0-264.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-63","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_090_lightshift.png","disgust","1","27","27","managua","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","269","794024","0.0-265.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-32","","0","","","","images/shifted_maps/map07_PuRd_scaleRev_orientDef_090_lightshift.png","disgust","1","07","07","PuRd","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","270","795293","0.0-266.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","","","","images/shifted_maps/map13_magma_scaleRev_orientDef_090_lightshift.png","disgust","1","13","13","magma","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","271","796459","0.0-267.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-161","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_000_lightshift.png","disgust","1","02","02","Reds","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","272","798742","0.0-268.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","125","","0","","","","images/shifted_maps/map15_PRGn_scaleRev_orientDef_270_lightshift.png","disgust","1","15","15","PRGn","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","273","800310","0.0-269.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BrBG_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","61","","0","","","","images/shifted_maps/map12_BrBG_scaleDef_orientDef_180_lightshift.png","disgust","1","12","12","BrBG","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","274","801428","0.0-270.0","r94oboy6jb","0","96955","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-110","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_000_darkshift.png","disgust","1","27","27","managua","orientDef","scaleDef","000","darkshift","",""
