"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","351","657585","0.0-347.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","","","","images/shifted_maps/map02_turbo_scaleRev_orientDef_090_darkshift.png","disgust","1","02","02","turbo","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","352","658835","0.0-348.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-167","","0","","","","images/shifted_maps/map07_Greys_scaleDef_orientDef_000_lightshift.png","disgust","1","07","07","Greys","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","353","660269","0.0-349.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-198","","0","","","","images/shifted_maps/map13_magma_scaleRev_orientDef_270_darkshift.png","disgust","1","13","13","magma","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","354","662234","0.0-350.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","98","","0","","","","images/shifted_maps/map23_RdYlGn_scaleRev_orientDef_270_lightshift.png","disgust","1","23","23","RdYlGn","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","355","663785","0.0-351.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_180_darkshift.png","disgust","1","13","13","magma","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","356","665186","0.0-352.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","46","","0","","","","images/shifted_maps/map05_PiYG_scaleRev_orientDef_270_lightshift.png","disgust","1","05","05","PiYG","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","357","666869","0.0-353.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","","","","images/shifted_maps/map07_Greys_scaleDef_orientDef_000_darkshift.png","disgust","1","07","07","Greys","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","358","669102","0.0-354.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-145","","0","","","","images/shifted_maps/map05_PiYG_scaleRev_orientDef_270_darkshift.png","disgust","1","05","05","PiYG","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","359","670202","0.0-355.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-166","","0","","","","images/shifted_maps/map02_turbo_scaleDef_orientDef_000_darkshift.png","disgust","1","02","02","turbo","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","360","671402","0.0-356.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-169","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_180_darkshift.png","disgust","1","27","27","managua","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","361","672485","0.0-357.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-169","","0","","","","images/shifted_maps/map02_Reds_scaleRev_orientDef_270_lightshift.png","disgust","1","02","02","Reds","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","362","673785","0.0-358.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-169","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_darkshift.png","disgust","1","05","05","PuBu","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","363","675719","0.0-359.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-198","","0","","","","images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png","disgust","1","27","27","berlin","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","364","676869","0.0-360.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_darkshift.png","disgust","1","10","10","coolwarm","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","365","678719","0.0-361.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map12_BuPu_scaleRev_orientDef_270_lightshift.png","disgust","1","12","12","BuPu","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","366","679719","0.0-362.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_180_lightshift.png","disgust","1","02","02","Reds","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","367","680702","0.0-363.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_270_darkshift.png","disgust","1","27","27","managua","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","368","681686","0.0-364.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_lightshift.png","disgust","1","10","10","coolwarm","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","369","682785","0.0-365.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-196","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png","disgust","1","05","05","PuBu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","370","684668","0.0-366.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","105","","0","","","","images/shifted_maps/map23_RdYlGn_scaleDef_orientDef_180_darkshift.png","disgust","1","23","23","RdYlGn","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","371","686835","0.0-367.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_270_lightshift.png","disgust","1","27","27","managua","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","372","688103","0.0-368.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map07_PuRd_scaleRev_orientDef_270_lightshift.png","disgust","1","07","07","PuRd","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","373","689085","0.0-369.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map26_PuOr_scaleRev_orientDef_090_darkshift.png","disgust","1","26","26","PuOr","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","374","690152","0.0-370.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","","","","images/shifted_maps/map02_Reds_scaleDef_orientDef_180_darkshift.png","disgust","1","02","02","Reds","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","375","692102","0.0-371.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","47","","0","","","","images/shifted_maps/map13_BrBG_scaleRev_orientDef_090_darkshift.png","disgust","1","13","13","BrBG","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","376","693869","0.0-372.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map12_RdGy_scaleRev_orientDef_090_lightshift.png","disgust","1","12","12","RdGy","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","377","694969","0.0-373.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map27_berlin_scaleRev_orientDef_090_darkshift.png","disgust","1","27","27","berlin","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","378","696069","0.0-374.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png","disgust","1","07","07","Greys","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","379","697118","0.0-375.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_lightshift.png","disgust","1","07","07","Greys","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","380","698102","0.0-376.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_lightshift.png","disgust","1","12","12","BuPu","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","381","700519","0.0-377.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","198","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_270_lightshift.png","disgust","1","26","26","BuGn","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","382","706652","0.0-378.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-57","","0","","","","images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_lightshift.png","disgust","1","23","23","PRGn","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","383","708102","0.0-379.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-189","","0","","","","images/shifted_maps/map12_RdGy_scaleRev_orientDef_090_darkshift.png","disgust","1","12","12","RdGy","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","384","709285","0.0-380.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-189","","0","","","","images/shifted_maps/map10_coolwarm_scaleDef_orientDef_000_lightshift.png","disgust","1","10","10","coolwarm","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","385","711218","0.0-381.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","106","","0","","","","images/shifted_maps/map10_vanimo_scaleDef_orientDef_180_lightshift.png","disgust","1","10","10","vanimo","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","386","714202","0.0-382.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","","","","images/shifted_maps/map27_managua_scaleDef_orientDef_180_lightshift.png","disgust","1","27","27","managua","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","387","715951","0.0-383.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","","","","images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png","disgust","1","23","23","PRGn","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","388","717985","0.0-384.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","","","","images/shifted_maps/map26_PuOr_scaleDef_orientDef_000_lightshift.png","disgust","1","26","26","PuOr","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","389","720101","0.0-385.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PiYG_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","80","","0","","","","images/shifted_maps/map05_PiYG_scaleDef_orientDef_180_darkshift.png","disgust","1","05","05","PiYG","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-button-response","390","721574","0.0-386.0","jsvw0zanag","2","97319","971","<p>You are doing great!<br></br> You are halway done with the current block. When you are ready to continue, click the 'Continue' button.</p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","391","722935","0.0-387.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","","","","images/shifted_maps/map15_cividis_scaleRev_orientDef_090_lightshift.png","disgust","1","15","15","cividis","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","392","724035","0.0-388.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-195","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_lightshift.png","disgust","1","15","15","YlOrBr","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","393","726035","0.0-389.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-193","","0","","","","images/shifted_maps/map23_PRGn_scaleRev_orientDef_090_darkshift.png","disgust","1","23","23","PRGn","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","394","727235","0.0-390.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_turbo_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-193","","0","","","","images/shifted_maps/map02_turbo_scaleRev_orientDef_090_lightshift.png","disgust","1","02","02","turbo","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","395","728252","0.0-391.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-193","","0","","","","images/shifted_maps/map10_coolwarm_scaleDef_orientDef_000_darkshift.png","disgust","1","10","10","coolwarm","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","396","729235","0.0-392.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-193","","0","","","","images/shifted_maps/map12_BuPu_scaleRev_orientDef_270_darkshift.png","disgust","1","12","12","BuPu","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","397","730235","0.0-393.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_darkshift.png","disgust","1","12","12","BuPu","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","398","731235","0.0-394.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","","","","images/shifted_maps/map26_PuOr_scaleDef_orientDef_000_darkshift.png","disgust","1","26","26","PuOr","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","399","732285","0.0-395.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","","","","images/shifted_maps/map05_PuBu_scaleRev_orientDef_090_lightshift.png","disgust","1","05","05","PuBu","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","400","733269","0.0-396.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_RdGy_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","","","","images/shifted_maps/map12_RdGy_scaleDef_orientDef_000_lightshift.png","disgust","1","12","12","RdGy","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-slider-response","401","735867","0.0-397.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","192","","0","","","","images/shifted_maps/map13_BrBG_scaleRev_orientDef_090_lightshift.png","disgust","1","13","13","BrBG","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","402","737119","0.0-398.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disgust</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_BrBG_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","191","","0","","","","images/shifted_maps/map13_BrBG_scaleDef_orientDef_000_darkshift.png","disgust","1","13","13","BrBG","orientDef","scaleDef","000","darkshift","",""
